s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.8519,0.9783,0.8,0.65,0.3261,0.8,0.9,0.1413,0.0,0,0.0056,0.8519,0.9783,0.8,0.65,0.3043,0.8,0.9643,0.1413,0.2521,False,0.5545
0.4521,0.76,0.8,0.55,0.5758,1.0,0.4474,0.1364,0.0,0,0.1911,0.3699,0.76,0.8,0.55,0.1111,1.0,2.8333,0.1667,0.5976,False,0.7051
0.38,0.4,0.55,0.85,1.5789,1.0,0.1667,0.3421,0.1974,1,-0.004,0.24,0.4,0.55,0.85,2.5,1.0,0.1667,0.5417,0.2841,False,-1.0338
0.14,0.0,0.4,0.85,6.1429,1.1,0.1395,1.0714,0.146,2,-0.03,0.04,0.0,0.4,0.85,21.5,1.1,0.1395,3.75,0.2055,False,-0.03
0.2037,0.15,0.35,0.85,3.3636,5.0,0.1892,1.0455,0.0,2,0.2,0.2037,0.15,0.35,0.85,3.3636,5.0,0.1892,1.0455,0.0222,True,0.2
0.5493,0.2683,0.65,0.6,0.1795,1.125,1.7857,0.141,0.5543,0,-0.038,0.4225,0.2683,0.65,0.6,0.2333,1.125,1.7857,0.1833,0.7096,False,-0.038
0.2157,0.7222,0.35,0.8,1.7273,1.0,0.2632,0.5909,0.0662,1,0.0098,0.1765,0.7222,0.35,0.8,2.1111,1.0,0.2632,0.7222,0.1912,False,0.0098
0.24,0.1481,0.55,0.95,10.0,1.5,0.1,1.25,0.0,2,-1.18,0.0,0.1481,0.55,0.95,1.0,1.5,0.1,1.0,-0.1034,True,-1.18
0.2286,0.375,0.5,0.7,4.875,1.5,0.1538,1.1875,0.031,1,-1.0857,0.0,0.375,0.5,0.7,1.0,1.5,0.1538,1.0,-0.0152,True,-1.0857
0.6066,0.0,0.7,0.65,0.2703,1.6667,1.35,0.0946,0.3529,0,-0.0049,0.5902,0.0,0.7,0.65,0.2778,1.6667,1.35,0.0972,0.5667,False,-0.0843
0.3623,0.1765,0.25,0.95,1.68,1.5,0.119,0.42,0.0481,1,0.0145,0.2899,0.1765,0.25,0.95,2.1,1.5,0.119,0.525,0.0745,False,-0.9974
0.1395,0.3103,0.45,0.8,4.6667,1.0,0.1786,1.0833,0.0449,2,0.2,0.1395,0.3103,0.45,0.8,4.6667,1.0,0.1786,1.0833,0.0689,True,0.2
0.1389,0.2273,0.35,0.9,9.2,2.25,0.1522,1.9,0.0,2,0.2,0.1389,0.2273,0.35,0.9,9.2,2.25,0.1522,1.9,0.0051,True,0.2
0.8235,0.5111,0.65,0.65,0.0179,1.1111,13.5,0.0446,-0.0263,0,-0.0044,0.8088,0.5111,0.65,0.65,0.0182,1.1111,13.5,0.0455,0.437,False,-0.0044
0.0702,0.4231,0.4,0.95,8.5,1.0,0.1765,1.875,-0.0243,2,0.2,0.0702,0.4231,0.4,0.95,8.5,1.0,0.1765,1.875,-0.0354,True,0.2
0.4048,0.3333,0.3,0.85,1.8824,2.0,0.2188,0.6176,-0.0305,1,0.0405,0.4048,0.3333,0.3,0.85,1.8824,2.0,0.2188,0.6176,0.0355,False,0.0405
0.6596,0.2258,0.55,0.6,1.0968,1.0,0.4265,0.1774,-0.0658,0,0.083,0.617,0.2258,0.55,0.6,0.6552,1.0,0.7632,0.1897,0.4271,False,0.0769
0.339,0.4194,0.4,0.95,2.4,1.0,0.1458,0.525,0.0,1,-0.0627,0.0169,0.4194,0.4,0.95,48.0,1.0,0.1458,10.5,0.0035,False,-1.0368
0.7246,0.9231,0.6,0.6,0.24,0.6,0.7083,0.07,0.0,0,0.0,0.7246,0.9231,0.6,0.6,0.24,0.6,0.7083,0.07,0.1706,False,0.0
0.0938,0.0333,0.45,0.95,19.0,1.6667,0.1053,2.8333,0.0,2,-1.1781,0.0,0.0333,0.45,0.95,1.0,1.6667,0.1053,1.0,-0.0661,True,-1.1781
0.5614,0.8889,0.8,0.65,0.5625,1.0,0.5278,0.1406,0.0,0,0.0,0.5614,0.8889,0.8,0.65,0.5625,1.0,0.5278,0.1406,0.0845,False,-0.005
0.1111,0.0541,0.3,0.95,5.4286,1.0,0.1316,1.2143,0.1354,2,0.2,0.1111,0.0541,0.3,0.95,5.4286,1.0,0.1316,1.2143,0.2102,True,0.2
0.8254,0.4762,0.8,0.45,0.1923,1.3333,1.45,0.1058,1.0,0,-0.0476,0.6667,0.4762,0.8,0.45,0.2381,1.3333,1.45,0.131,1.0,False,-0.0476
0.5122,0.6486,0.75,0.6,1.381,1.3333,0.5,0.3095,0.1958,0,0.0,0.5122,0.6486,0.75,0.6,1.381,1.3333,0.5,0.3095,0.2364,False,0.19
0.0571,0.0,0.4,0.95,17.0,1.1111,0.1765,5.25,0.0797,2,0.2,0.0571,0.0,0.4,0.95,17.0,1.1111,0.1765,5.25,0.1594,True,0.2
0.463,0.4783,0.7,0.5,1.04,1.0,0.4038,0.26,0.0,0,0.0556,0.4259,0.4783,0.7,0.5,0.6087,1.0,0.75,0.2826,0.4604,False,0.372
0.4912,0.7273,0.45,0.9,1.6429,2.0,0.1087,0.3036,0.0,1,-0.0404,0.193,0.7273,0.45,0.9,4.1818,2.0,0.1087,0.7727,-0.0378,False,-0.9757
0.0667,0.0,0.4,0.95,7.75,5.0,0.1935,2.125,0.0563,2,0.2,0.0667,0.0,0.4,0.95,7.75,5.0,0.1935,2.125,0.0951,True,0.2
0.075,0.0,0.35,0.85,16.6667,1.5,0.1,3.1667,-0.0806,2,0.2,0.075,0.0,0.35,0.85,16.6667,1.5,0.1,3.1667,-0.1125,True,0.2
0.2097,0.1515,0.55,0.7,1.5385,1.0,0.3,0.8077,0.0952,1,0.021,0.2097,0.1515,0.55,0.7,1.5385,1.0,0.3,0.8077,0.2267,False,0.021
0.4483,0.8947,0.65,0.6,0.6923,1.0,0.8056,0.1731,0.0,0,-0.0621,0.2241,0.8947,0.65,0.6,1.3077,1.0,0.8529,0.3462,0.0722,False,-0.0327
0.2121,0.0476,0.45,0.95,6.1429,1.4444,0.1628,1.7857,0.0,2,-1.1091,0.0,0.0476,0.45,0.95,1.0,1.4444,0.1628,1.0,-0.089,True,-1.1091
0.44,0.4898,0.7,0.6,1.0,0.9,0.5682,0.2045,0.1821,0,-0.06,0.24,0.4898,0.7,0.6,1.8333,0.9,0.5682,0.375,0.1401,False,-0.06
0.3538,1.0,0.25,0.95,1.9565,1.2857,0.1111,0.3261,0.0,1,-0.0062,0.2154,1.0,0.25,0.95,3.2143,1.2857,0.1111,0.5357,0.0654,False,-1.0395
0.25,0.3514,0.35,0.8,2.1875,1.0,0.2,0.5938,0.0038,1,-0.0359,0.0469,0.3514,0.35,0.8,11.6667,1.0,0.2,3.1667,-0.0599,False,-0.0359
0.597,0.625,0.45,0.95,1.325,1.0,0.0943,0.2125,0.0,1,0.0284,0.4925,0.625,0.45,0.95,1.6061,1.0,0.0943,0.2576,0.0771,False,0.1661
0.1714,0.2571,0.5,0.85,2.25,1.2,0.2593,0.7083,0.0483,2,-0.0171,0.1143,0.2571,0.5,0.85,3.375,1.2,0.2593,1.0625,0.0616,False,-0.0171
0.2295,0.0606,0.35,0.9,2.7143,1.375,0.1842,0.6786,0.3242,1,-0.041,0.0164,0.0606,0.35,0.9,38.0,1.375,0.1842,9.5,0.4019,False,-1.0565
0.3256,0.4286,0.25,0.9,3.0,1.0,0.1429,0.6071,0.0598,1,0.0326,0.3256,0.4286,0.25,0.9,3.0,1.0,0.1429,0.6071,0.1859,False,0.0326
0.5098,0.5625,0.7,0.6,0.5,1.0,1.1154,0.0962,0.6112,0,0.0412,0.5098,0.5625,0.7,0.6,0.2308,1.0,2.4167,0.0962,0.9705,False,0.0412
0.4921,0.9,0.7,0.65,0.7097,1.125,0.5227,0.1774,0.0,0,-0.0667,0.2381,0.9,0.7,0.65,1.3333,1.125,0.575,0.3667,0.044,False,0.073
0.4179,0.8889,0.7,0.65,1.0357,1.1,0.2931,0.1964,0.0,0,-0.0537,0.2239,0.8889,0.7,0.65,1.8667,1.1,0.3036,0.3667,0.0081,False,-0.092
0.2586,0.7,0.5,0.9,1.3333,1.0,0.3,0.5,0.0,1,-1.0983,0.0,0.7,0.5,0.9,1.0,1.0,0.3,1.0,0.0509,True,-1.0983
0.2,0.6071,0.4,0.85,5.625,1.5,0.1556,0.9375,-0.0023,1,-1.0675,0.0,0.6071,0.4,0.85,1.0,1.5,0.1556,1.0,0.0179,True,-1.0675
0.2817,0.0385,0.55,0.7,0.85,0.5,0.7941,0.175,0.145,0,0.2542,0.1268,0.0385,0.55,0.7,0.5556,0.5,2.7,0.3889,0.5778,False,0.2542
0.0882,0.05,0.55,0.95,7.3333,2.0,0.1136,1.25,0.2047,2,-1.0485,0.0,0.05,0.55,0.95,1.0,2.0,0.1136,1.0,0.2604,True,-1.0485
0.0328,0.6667,0.25,0.95,11.0,1.4286,0.2273,2.75,0.2051,2,-1.0492,0.0,0.6667,0.25,0.95,1.0,1.4286,0.2273,1.0,0.288,True,-1.0492
0.25,0.5,0.45,0.85,3.125,4.0,0.24,1.0625,0.162,1,-1.075,0.0,0.5,0.45,0.85,1.0,4.0,0.24,1.0,0.2162,True,-1.075
0.9756,0.4286,0.6,0.7,0.45,1.1667,0.75,0.1375,0.0175,0,0.0512,0.9268,0.4286,0.6,0.7,0.2368,1.1667,1.5,0.1447,0.4999,False,0.3486
0.8727,0.5714,0.85,0.55,0.3542,2.0,0.8529,0.0938,0.0,0,0.0164,0.7455,0.5714,0.85,0.55,0.1707,2.0,2.0714,0.1098,0.5115,False,0.0067
0.6098,0.766,0.75,0.7,0.6,1.5,0.9,0.22,0.0,0,0.0,0.6098,0.766,0.75,0.7,0.6,1.5,0.9,0.22,0.1708,False,-0.0417
0.0238,0.1379,0.3,0.95,64.0,1.125,0.1094,7.5,0.0,2,0.2,0.0238,0.1379,0.3,0.95,64.0,1.125,0.1094,7.5,0.0127,True,0.2
0.4167,0.5357,0.7,0.65,0.6,1.5,0.9667,0.22,-0.0491,0,-0.015,0.3667,0.5357,0.7,0.65,0.6818,1.5,0.9667,0.25,-0.0604,False,-0.015
0.4138,0.8684,0.65,0.7,0.375,1.0,1.3889,0.1458,0.0,0,0.0052,0.4138,0.8684,0.65,0.7,0.3333,1.0,1.5625,0.1458,0.2072,False,0.6964
0.5319,0.8621,0.55,0.75,0.6,0.8,0.6333,0.18,0.0,0,0.0,0.5319,0.8621,0.55,0.75,0.6,0.8,0.6333,0.18,-0.0115,False,-1.0036
0.4203,0.0952,0.55,0.85,1.3793,1.2857,0.125,0.2241,0.0109,1,-0.0058,0.2609,0.0952,0.55,0.85,2.2222,1.2857,0.125,0.3611,0.0218,False,-0.0099
0.4324,0.4815,0.4,0.95,2.0,2.0,0.2188,0.4688,0.0476,1,0.0108,0.3243,0.4815,0.4,0.95,2.6667,2.0,0.2188,0.625,0.1196,False,0.0108
0.7385,0.5882,0.7,0.55,0.2917,1.0,0.6071,0.0521,0.1184,0,-0.0185,0.6308,0.5882,0.7,0.55,0.2683,1.0,0.7727,0.061,0.4362,False,-0.0185
0.5833,0.2703,0.35,0.95,1.6786,1.0,0.1277,0.2679,0.0125,1,-0.0479,0.2292,0.2703,0.35,0.95,4.2727,1.0,0.1277,0.6818,-0.0563,False,-0.0479
0.3404,0.0278,0.4,0.95,1.75,1.2857,0.2143,0.5312,0.0751,1,-1.1021,0.0,0.0278,0.4,0.95,1.0,1.2857,0.2143,1.0,0.0728,True,-1.1021
0.2941,0.4211,0.35,0.8,2.9,1.6,0.0862,0.275,-0.023,1,0.0294,0.2941,0.4211,0.35,0.8,2.9,1.6,0.0862,0.275,-0.0063,False,0.2194
0.7215,0.5455,0.7,0.8,0.2982,1.5,0.7941,0.0439,0.0,0,0.2032,0.7089,0.5455,0.7,0.8,0.0357,1.5,6.75,0.0446,0.6423,False,0.1924
0.2807,0.2703,0.55,0.9,3.875,3.0,0.0806,0.5938,-0.0282,1,-0.014,0.1404,0.2703,0.55,0.9,7.75,3.0,0.0806,1.1875,-0.062,False,-1.024
0.0645,0.6667,0.3,0.8,11.5,1.1,0.3043,4.25,0.1471,2,0.2,0.0645,0.6667,0.3,0.8,11.5,1.1,0.3043,4.25,0.2555,True,0.2
0.6279,0.5,0.65,0.6,0.5926,3.0,0.8438,0.2407,0.3366,0,-0.007,0.6047,0.5,0.65,0.6,0.6154,3.0,0.8438,0.25,0.3613,False,0.5193
0.4032,1.0,0.6,0.95,2.24,1.0,0.125,0.34,0.0,1,-0.0177,0.2097,1.0,0.6,0.95,4.3077,1.0,0.125,0.6538,-0.0298,False,-1.0642
0.2154,0.1304,0.5,0.7,2.7857,1.2,0.1795,0.6786,-0.0491,1,0.0215,0.2154,0.1304,0.5,0.7,2.7857,1.2,0.1795,0.6786,-0.0497,False,0.0171
0.3846,0.8125,0.35,0.95,1.55,1.0,0.2258,0.375,0.0,1,0.0327,0.3654,0.8125,0.35,0.95,1.6316,1.0,0.2258,0.3947,0.1616,False,0.2227
0.5556,0.6957,0.7,0.65,0.4333,1.0,0.9615,0.15,0.1928,0,0.6889,0.4074,0.6957,0.7,0.65,0.0,1.0,1.0,0.2045,0.8119,True,0.6889
0.1014,0.6389,0.55,0.95,3.0,4.0,0.2857,1.2143,0.1033,2,-1.087,0.0,0.6389,0.55,0.95,1.0,4.0,0.2857,1.0,0.1848,True,-1.087
0.9608,0.05,0.8,0.55,0.1429,1.4,1.6429,0.051,0.7943,0,0.6324,0.6471,0.05,0.8,0.55,0.0,1.4,1.0,0.0758,1.0,True,0.6324
0.4889,0.6071,0.5,0.9,2.0909,1.3333,0.1304,0.3409,0.0,1,-0.0111,0.2889,0.6071,0.5,0.9,3.5385,1.3333,0.1304,0.5769,0.0096,False,-0.0132
0.8308,0.3846,0.65,0.7,0.1481,1.25,1.0625,0.0833,0.2654,0,-0.0831,0.5538,0.3846,0.65,0.7,0.2222,1.25,1.0625,0.125,0.5744,False,-0.0831
0.4,0.6,0.75,0.75,0.3,0.875,1.9167,0.275,0.0,0,0.704,0.32,0.6,0.75,0.75,0.0,0.875,1.0,0.3438,0.582,True,0.704
0.4359,0.5556,0.85,0.55,0.4412,1.3333,0.8333,0.1029,0.9739,0,0.0154,0.3974,0.5556,0.85,0.55,0.2581,1.3333,1.5625,0.1129,1.0,False,0.5488
0.2188,0.0556,0.5,0.95,7.2857,1.8,0.1373,1.2143,0.0,2,-1.1031,0.0,0.0556,0.5,0.95,1.0,1.8,0.1373,1.0,-0.0647,True,-1.1031
0.18,0.2308,0.4,0.95,6.4444,1.4444,0.1034,1.2778,0.0,2,-1.09,0.0,0.2308,0.4,0.95,1.0,1.4444,0.1034,1.0,-0.0573,True,-1.09
0.0299,0.0,0.3,0.95,13.0,2.5,0.1923,4.25,0.3183,2,0.2,0.0299,0.0,0.3,0.95,13.0,2.5,0.1923,4.25,0.4371,True,0.2
0.3803,0.0667,0.55,0.7,0.6667,3.0,0.4722,0.1296,0.2652,0,-0.0465,0.2254,0.0667,0.55,0.7,1.125,3.0,0.4722,0.2188,0.3358,False,-0.0144
0.0566,0.0,0.3,0.95,15.6667,1.6667,0.1489,3.1667,-0.0895,2,-1.0792,0.0,0.0,0.3,0.95,1.0,1.6667,0.1489,1.0,-0.1648,True,-1.0792
0.175,0.1786,0.3,0.95,6.0,1.5,0.119,1.3571,0.0,2,0.2,0.175,0.1786,0.3,0.95,6.0,1.5,0.119,1.3571,0.038,True,0.2
0.6522,1.0,0.5,0.6,0.7333,0.9,0.3485,0.1,0.0,0,-0.0043,0.6377,1.0,0.5,0.6,0.75,0.9,0.3485,0.1023,0.0148,False,-0.0204
0.0741,0.1667,0.4,0.95,7.25,2.0,0.2069,2.125,0.0,2,-1.1333,0.0,0.1667,0.4,0.95,1.0,2.0,0.2069,1.0,0.0027,True,-1.1333
0.3913,0.3721,0.75,0.6,0.2222,1.0,3.625,0.1944,-0.0086,0,-0.0457,0.2174,0.3721,0.75,0.6,0.3,1.0,4.8333,0.35,0.2437,False,-0.0457
0.1458,0.0,0.3,0.95,4.1429,1.6667,0.1724,1.2143,0.0,2,-0.0375,0.0208,0.0,0.3,0.95,29.0,1.6667,0.1724,8.5,0.0772,False,-0.0375
0.06,0.2143,0.35,0.95,18.0,1.1111,0.1296,3.8333,0.0,2,-1.096,0.0,0.2143,0.35,0.95,1.0,1.1111,0.1296,1.0,-0.018,True,-1.096
0.7556,0.7059,0.75,0.5,0.2647,0.6667,1.2778,0.1618,0.0,0,0.0267,0.7556,0.7059,0.75,0.5,0.1471,0.6667,2.3,0.1618,0.4186,False,0.5523
0.5472,0.5,0.6,0.7,0.3448,0.6667,1.05,0.1552,0.0,0,0.0,0.5472,0.5,0.6,0.7,0.3448,0.6667,1.05,0.1552,0.1935,False,0.0
0.2381,0.2667,0.5,0.95,5.6,3.0,0.25,1.9,0.0,2,0.2,0.2381,0.2667,0.5,0.95,5.6,3.0,0.25,1.9,0.1024,True,0.2
0.4722,0.7037,0.5,0.9,1.4118,2.0,0.2083,0.3824,0.0,1,-0.0861,0.0278,0.7037,0.5,0.9,24.0,2.0,0.2083,6.5,0.0549,False,-1.1152
0.962,0.9429,0.8,0.65,0.1711,0.6667,1.0385,0.0592,0.0,0,-0.0228,0.8608,0.9429,0.8,0.65,0.1618,0.6667,1.2273,0.0662,0.2245,False,-0.0228
0.5455,0.5882,0.35,0.95,1.5,1.1429,0.1333,0.35,0.0,1,-0.0436,0.2182,0.5882,0.35,0.95,3.75,1.1429,0.1333,0.875,-0.0588,False,-0.054
0.0943,0.0,0.35,0.95,9.2,1.1111,0.1304,1.7,0.0,2,0.2,0.0943,0.0,0.35,0.95,9.2,1.1111,0.1304,1.7,0.0458,True,0.2
0.1556,0.125,0.55,0.95,4.2857,1.1429,0.2,1.3571,0.0,2,-1.1533,0.0,0.125,0.55,0.95,1.0,1.1429,0.2,1.0,-0.01,True,-1.1533
0.5,0.6429,0.7,0.65,0.1739,1.0,2.875,0.1957,0.2745,0,-0.0065,0.4783,0.6429,0.7,0.65,0.1818,1.0,2.875,0.2045,0.4868,False,-0.0065
0.0638,0.1364,0.35,0.95,12.0,2.6667,0.1667,2.5,0.0,2,-1.1085,0.0,0.1364,0.35,0.95,1.0,2.6667,0.1667,1.0,0.0124,True,-1.1085
0.2326,0.8,0.55,0.75,3.0,1.125,0.2333,0.95,0.1332,1,-1.0977,0.0,0.8,0.55,0.75,1.0,1.125,0.2333,1.0,0.2002,True,-1.0977
0.2115,0.381,0.45,0.75,3.0909,1.4,0.1471,0.6818,0.0731,1,-0.0077,0.1154,0.381,0.45,0.75,5.6667,1.4,0.1471,1.25,0.1115,False,-0.0077
0.194,0.0,0.4,0.9,2.0769,1.1,0.1852,0.7308,0.2431,2,0.0,0.194,0.0,0.4,0.9,2.0769,1.1,0.1852,0.7308,0.3022,False,0.0
0.0727,0.0,0.55,0.95,10.0,1.0,0.125,1.875,0.2249,2,0.2,0.0727,0.0,0.55,0.95,10.0,1.0,0.125,1.875,0.3237,True,0.2
0.6154,0.5161,0.8,0.6,0.1667,1.3333,1.0625,0.0938,0.0,0,0.4692,0.4103,0.5161,0.8,0.6,0.0,1.3333,1.0,0.1406,0.3242,True,0.4692
0.5319,0.5238,0.7,0.6,0.4,0.3333,0.85,0.18,0.1765,0,-0.0064,0.3404,0.5238,0.7,0.6,0.125,0.3333,4.25,0.2812,0.6206,False,-0.0064
0.2857,0.0,0.4,0.95,1.5625,1.75,0.28,0.3438,0.249,1,0.0125,0.2321,0.0,0.4,0.95,1.9231,1.75,0.28,0.4231,0.3896,False,0.0125
0.1087,0.2174,0.25,0.95,9.2,2.5,0.1304,1.9,0.0,2,0.2,0.1087,0.2174,0.25,0.95,9.2,2.5,0.1304,1.9,0.0387,True,0.2
0.3143,0.7027,0.5,0.7,1.4091,1.4,0.371,0.1591,0.2188,0,0.0043,0.2429,0.7027,0.5,0.7,1.4706,1.4,0.46,0.2059,0.3965,False,0.0043
0.4478,0.7073,0.75,0.5,0.3333,0.9,1.15,0.1167,0.3747,0,0.0,0.4328,0.7073,0.75,0.5,0.3103,0.9,1.2778,0.1207,0.6645,False,0.5312
0.1915,0.2143,0.6,0.75,0.1111,1.0,10.5,0.6111,0.4438,2,0.2,0.1915,0.2143,0.6,0.75,0.1111,1.0,10.5,0.6111,0.7531,True,0.2
0.05,0.2353,0.35,0.95,16.6667,2.0,0.1,3.1667,0.0,2,-1.085,0.0,0.2353,0.35,0.95,1.0,2.0,0.1,1.0,-0.0342,True,-1.085
0.2927,0.2,0.35,0.8,4.6667,1.0,0.125,0.5417,-0.1265,1,-1.1024,0.0,0.2,0.35,0.8,1.0,1.0,0.125,1.0,-0.2044,True,-1.1024
0.8065,0.8519,0.75,0.65,0.22,0.8571,1.2273,0.09,0.0,0,-0.0823,0.5323,0.8519,0.75,0.65,0.3333,0.8571,1.2273,0.1364,0.0536,False,-0.0823
0.4667,1.0,0.65,0.7,0.3333,1.4,2.0714,0.1667,0.0,0,-0.0067,0.4444,1.0,0.65,0.7,0.35,1.4,2.0714,0.175,0.1743,False,0.6457
0.194,0.6087,0.35,0.95,4.6923,2.0,0.1148,0.5769,0.0101,2,-1.094,0.0,0.6087,0.35,0.95,1.0,2.0,0.1148,1.0,-0.0604,True,-1.094
0.4364,0.0,0.85,0.55,0.1667,2.0,3.625,0.1875,0.8883,0,-0.0055,0.4182,0.0,0.85,0.55,0.1739,2.0,3.625,0.1957,1.0,False,-0.0107
0.4426,0.3,0.35,0.95,1.0741,1.2857,0.2069,0.3519,0.1083,1,0.0295,0.3934,0.3,0.35,0.95,1.2083,1.2857,0.2069,0.3958,0.2879,False,0.0256
0.6939,0.913,0.75,0.65,0.7647,0.875,0.5577,0.1912,0.0,0,-0.0612,0.4898,0.913,0.75,0.65,1.0833,0.875,0.5577,0.2708,-0.0896,False,-0.1426
0.1471,0.0,0.35,0.95,7.8,1.4286,0.1282,2.3,0.0,2,-1.0882,0.0,0.0,0.35,0.95,1.0,1.4286,0.1282,1.0,-0.0066,True,-1.0882
0.7794,0.7838,0.7,0.7,0.5472,1.2,0.3276,0.0849,0.0,0,0.0088,0.7794,0.7838,0.7,0.7,0.5094,1.2,0.3519,0.0849,0.2184,False,0.0088
0.3393,0.6667,0.4,0.95,3.0526,1.0,0.1207,0.4474,-0.0071,1,-0.0357,0.1071,0.6667,0.4,0.95,9.6667,1.0,0.1207,1.4167,-0.0758,False,-0.0357
0.4189,0.3617,0.7,0.6,0.3226,0.6667,0.85,0.1452,1.0,0,0.5365,0.4054,0.3617,0.7,0.6,0.0,0.6667,1.0,0.15,1.0,True,0.5365
0.3651,0.0,0.5,0.85,0.6957,1.0,0.375,0.2826,0.2065,1,-0.0397,0.1111,0.0,0.5,0.85,2.2857,1.0,0.375,0.9286,0.3154,False,-0.0523
0.1915,0.0625,0.3,0.95,7.4444,1.125,0.1045,1.0556,0.0,2,0.2,0.1915,0.0625,0.3,0.95,7.4444,1.125,0.1045,1.0556,0.0075,True,0.2
0.2182,0.5814,0.5,0.7,1.6667,1.1429,0.425,0.375,0.5546,0,-0.0055,0.2,0.5814,0.5,0.7,1.8182,1.1429,0.425,0.4091,0.5873,False,-1.0332
0.0196,0.2727,0.3,0.95,45.0,6.0,0.1333,9.5,0.0,2,0.2,0.0196,0.2727,0.3,0.95,45.0,6.0,0.1333,9.5,0.0166,True,0.2
0.3438,0.0,0.65,0.7,0.3636,1.3333,1.8125,0.2045,0.7372,0,-0.0469,0.1875,0.0,0.65,0.7,0.6667,1.3333,1.8125,0.375,0.7844,False,-0.0469
0.7313,0.8696,0.65,0.55,0.1633,1.0,1.4375,0.0918,0.0,0,0.6948,0.6716,0.8696,0.65,0.55,0.0,1.0,1.0,0.1,0.6459,True,0.6948
0.1538,0.1786,0.4,0.95,13.25,1.8,0.0943,2.625,0.0,2,0.2,0.1538,0.1786,0.4,0.95,13.25,1.8,0.0943,2.625,-0.0082,True,0.2
0.2045,0.3214,0.85,0.65,0.6667,1.25,1.9167,0.5,0.2901,0,-0.5068,0.0,0.3214,0.85,0.65,1.0,1.25,1.0,1.0,0.6752,True,-0.5068
0.3542,0.45,0.6,0.75,1.8824,1.6,0.1562,0.5,0.0,1,-0.0271,0.1458,0.45,0.6,0.75,4.5714,1.6,0.1562,1.2143,0.0573,False,-1.0602
0.127,0.0,0.55,0.95,3.0,1.1111,0.25,0.9375,0.1011,2,0.0,0.127,0.0,0.55,0.95,3.0,1.1111,0.25,0.9375,0.1731,False,0.0
0.0893,0.7941,0.45,0.85,5.4,1.0,0.2222,1.7,0.0118,2,-1.0643,0.0,0.7941,0.45,0.85,1.0,1.0,0.2222,1.0,-0.0252,True,-1.0643
0.5,1.0,0.35,0.95,1.2647,1.125,0.1163,0.1912,0.0,1,-0.0206,0.2647,1.0,0.35,0.95,2.3889,1.125,0.1163,0.3611,0.0577,False,-0.9726
0.2791,0.6842,0.55,0.75,2.6667,1.5,0.1875,0.7083,0.0,1,-0.007,0.1628,0.6842,0.55,0.75,4.5714,1.5,0.1875,1.2143,0.0338,False,-1.0233
0.125,0.3846,0.6,0.55,2.5,1.0,0.9,0.5833,1.0,2,0.2,0.125,0.3846,0.6,0.55,2.5,1.0,0.9,0.5833,1.0,True,0.2
0.2333,0.8571,0.45,0.95,3.7143,4.0,0.1923,1.0714,0.0,1,0.0133,0.2,0.8571,0.45,0.95,4.3333,4.0,0.1923,1.25,0.0217,False,0.0133
0.1923,0.1379,0.5,0.95,7.8,1.3333,0.1538,2.1,0.0,2,0.2,0.1923,0.1379,0.5,0.95,7.8,1.3333,0.1538,2.1,0.0038,True,0.2
0.2157,0.4,0.55,0.8,2.3636,1.1111,0.1923,0.8636,0.1643,1,-0.0078,0.1176,0.4,0.55,0.8,4.3333,1.1111,0.1923,1.5833,0.2815,False,-0.0078
0.1923,0.0,0.55,0.85,5.6,2.0,0.125,0.95,0.0807,2,0.2,0.1923,0.0,0.55,0.85,5.6,2.0,0.125,0.95,0.1614,True,0.2
0.481,0.5952,0.6,0.6,0.5263,0.5,0.575,0.0921,0.4707,0,-0.0038,0.4684,0.5952,0.6,0.6,0.5405,0.5,0.575,0.0946,0.5566,False,-0.0038
0.6866,1.0,0.75,0.55,0.1739,1.1111,1.0625,0.0543,0.0,0,-0.0224,0.597,1.0,0.75,0.55,0.175,1.1111,1.2143,0.0625,0.2669,False,0.5164
0.5,0.9655,0.65,0.45,0.2963,1.1111,1.5625,0.2407,0.0,0,-0.0444,0.3148,0.9655,0.65,0.45,0.3529,1.1111,2.0833,0.3824,0.2708,False,0.363
0.2857,0.5946,0.45,0.85,2.1875,1.3333,0.2,0.4688,0.0,1,0.0071,0.2143,0.5946,0.45,0.85,2.9167,1.3333,0.2,0.625,0.127,False,0.0043
0.4545,0.449,0.6,0.6,0.1,1.5,4.1667,0.15,1.0,0,0.0045,0.4545,0.449,0.6,0.6,0.0667,1.5,6.25,0.15,1.0,False,0.0045
0.5179,0.2,0.75,0.65,0.3103,1.0,1.2778,0.1552,0.3109,0,-0.0054,0.5,0.2,0.75,0.65,0.3214,1.0,1.2778,0.1607,0.4747,False,-0.0054
0.1136,0.0,0.35,0.95,5.4,1.3333,0.2222,2.1,0.0,2,0.2,0.1136,0.0,0.35,0.95,5.4,1.3333,0.2222,2.1,0.107,True,0.2
0.3387,0.625,0.4,0.95,1.1429,1.0,0.25,0.3095,0.0,1,-0.0048,0.2097,0.625,0.4,0.95,1.8462,1.0,0.25,0.5,0.0576,False,0.1852
0.3714,0.625,0.3,0.85,3.8462,1.0,0.12,0.4231,-0.0286,1,-1.1286,0.0,0.625,0.3,0.85,1.0,1.0,0.12,1.0,-0.0429,True,-1.1286
