s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.2364,0.7,0.35,0.95,2.3077,1.5,0.2333,0.5769,-0.5063,2,-0.06,0.0364,0.7,0.35,0.95,15.0,1.5,0.2333,3.75,-0.685,False,-1.067
0.0417,0.2,0.5,0.8,11.5,0.75,0.3043,4.75,-0.7285,2,-1.0437,0.0,0.2,0.5,0.8,1.0,0.75,0.3043,1.0,-0.7193,True,-1.0437
0.9722,0.76,0.85,0.5,0.1714,1.1429,1.2083,0.05,0.0,1,0.0486,0.9722,0.76,0.85,0.5,0.1714,1.1429,1.2083,0.05,-0.2241,False,0.4108
0.84,0.94,0.5,0.8,0.5952,1.0,0.46,0.0833,0.0,0,-0.09,0.54,0.94,0.5,0.8,0.9259,1.0,0.46,0.1296,-0.5836,False,-0.09
0.0833,0.88,0.5,0.95,13.3333,0.6,0.175,4.1667,0.0,2,0.2,0.0833,0.88,0.5,0.95,13.3333,0.6,0.175,4.1667,-0.576,True,0.2
0.4286,0.94,0.75,0.6,1.0833,1.5,1.1154,0.7917,0.0,2,0.0,0.4286,0.94,0.75,0.6,1.0833,1.5,1.1154,0.7917,-0.2969,True,0.0
0.0227,0.7,0.45,0.95,99.0,2.0,0.0606,10.5,0.0,2,-1.0545,0.0,0.7,0.45,0.95,1.0,2.0,0.0606,1.0,-0.7898,True,-1.0545
0.2609,0.74,0.75,0.65,2.0,0.5,0.5208,0.5417,0.5127,0,-1.0326,0.0,0.74,0.75,0.65,1.0,0.5,0.8333,1.0,0.5499,True,-1.0326
0.75,0.32,0.65,0.65,0.0625,0.75,2.8333,0.0729,0.3494,0,-0.0047,0.7344,0.32,0.65,0.65,0.0638,0.75,2.8333,0.0745,-0.0058,False,0.4925
0.9577,0.54,0.75,0.55,0.0441,0.9,5.5,0.0662,0.0,0,0.5465,0.9296,0.54,0.75,0.55,0.0,0.9,1.0,0.0682,0.8559,True,0.5465
0.7101,0.8,0.55,0.75,0.3878,1.0,0.4474,0.0714,-0.3811,1,0.0268,0.6812,0.8,0.55,0.75,0.4043,1.0,0.4474,0.0745,-0.3536,False,0.0146
0.7536,0.74,0.75,0.5,0.1154,0.9,2.9167,0.0481,-0.1599,0,0.5391,0.7536,0.74,0.75,0.5,0.0,0.9,1.0,0.0481,0.3231,True,0.5391
0.6429,0.12,0.7,0.7,0.2444,1.0,1.0455,0.1222,0.4864,0,0.5429,0.5857,0.12,0.7,0.7,0.0,1.0,1.0,0.1341,0.5939,True,0.5429
0.4524,0.6,0.4,0.55,1.9474,2.0,0.1351,0.2368,-0.4885,0,-0.0071,0.4286,0.6,0.4,0.55,2.0556,2.0,0.1351,0.25,-0.4969,False,0.0325
0.6341,0.84,0.4,0.65,0.9231,1.4,0.3333,0.2115,-0.6987,0,0.0,0.6341,0.84,0.4,0.65,0.9231,1.4,0.3333,0.2115,-0.6601,False,-0.8953
0.7097,0.28,0.65,0.8,0.5,1.7778,0.7955,0.125,0.7757,0,-0.0048,0.6613,0.28,0.65,0.8,0.4878,1.7778,0.875,0.1341,0.7686,False,-0.0057
0.1143,0.7,0.6,0.95,16.0,1.75,0.0938,2.875,0.0,2,0.2,0.1143,0.7,0.6,0.95,16.0,1.75,0.0938,2.875,-0.5733,True,0.2
0.5476,0.32,0.25,0.75,1.3478,1.5,0.2581,0.2826,-0.4927,1,-0.0726,0.2143,0.32,0.25,0.75,3.4444,1.5,0.2581,0.7222,-0.7112,False,-1.0904
0.25,0.66,0.7,0.7,1.0,0.6667,0.6538,0.2692,-0.0335,0,-0.0173,0.1731,0.66,0.7,0.7,1.3333,0.6667,0.7083,0.3889,0.1844,False,-0.0173
0.4054,0.58,0.2,0.8,1.0667,0.7778,0.5625,0.4333,-0.615,1,-0.0851,0.0541,0.58,0.2,0.8,8.0,0.7778,0.5625,3.25,-0.7944,False,-0.0851
0.36,0.3,0.55,0.55,0.8889,1.2,0.8438,0.3056,0.5695,0,0.084,0.34,0.3,0.55,0.55,0.0588,1.2,13.5,0.3235,0.6887,False,0.6331
0.6275,0.38,0.35,0.75,1.0312,1.3333,0.1818,0.0781,-0.4656,1,0.0196,0.5882,0.38,0.35,0.75,1.1,1.3333,0.1818,0.0833,-0.4586,False,0.0747
0.3889,0.0,0.55,0.7,2.0476,1.2,0.2907,0.3095,-0.5897,1,0.0194,0.3889,0.0,0.55,0.7,2.0476,1.2,0.2907,0.3095,-0.6014,False,-0.0098
0.56,0.38,0.35,0.65,0.4643,0.5,0.6154,0.1964,0.6535,0,0.006,0.56,0.38,0.35,0.65,0.4286,0.5,0.6667,0.1964,0.6257,False,0.006
0.2105,0.84,0.8,0.85,3.25,1.4286,0.5192,1.0625,-0.6742,2,-1.1342,0.0,0.84,0.8,0.85,1.0,1.4286,0.5192,1.0,-0.6446,True,-1.1342
0.8133,0.68,0.8,0.55,0.0328,0.875,7.75,0.0574,0.8224,0,0.484,0.6,0.68,0.8,0.55,0.0,0.875,1.0,0.0778,0.8199,True,0.484
0.8108,0.86,0.7,0.75,0.1667,1.8,1.25,0.1083,-0.1706,0,-0.0527,0.5811,0.86,0.7,0.75,0.1395,1.8,2.0833,0.1512,0.3077,False,-0.0829
1.0,0.9,0.5,0.6,0.2029,0.8889,0.8929,0.0362,-0.2126,0,0.0304,1.0,0.9,0.5,0.6,0.1014,0.8889,1.7857,0.0362,0.3683,False,0.4104
0.6129,0.52,0.65,0.7,0.4737,1.1667,0.5278,0.1447,-0.2818,0,0.0242,0.5968,0.52,0.65,0.7,0.3243,1.1667,0.7917,0.1486,-0.0913,False,0.0242
0.8519,0.4,0.6,0.7,0.4348,1.0,0.475,0.1413,0.0,0,-0.0278,0.7593,0.4,0.6,0.7,0.4878,1.0,0.475,0.1585,-0.2827,False,0.6504
0.6119,0.56,0.6,0.7,0.4634,0.6667,0.5526,0.1098,-0.3276,1,-0.0187,0.4478,0.56,0.6,0.7,0.6333,0.6667,0.5526,0.15,-0.4191,False,-0.0187
0.9545,0.1,0.35,0.65,0.9524,0.3333,0.125,0.0833,-0.2098,0,-0.0341,0.8409,0.1,0.35,0.65,1.0811,0.3333,0.125,0.0946,-0.2849,False,-0.0794
0.6094,1.0,0.6,0.65,0.4103,1.0,0.5312,0.141,0.0,0,-0.0797,0.3438,1.0,0.6,0.65,0.7273,1.0,0.5312,0.25,-0.5195,False,-0.0486
0.3125,0.14,0.4,0.75,1.6,1.5,0.2083,0.2333,0.2795,1,0.0156,0.3125,0.14,0.4,0.75,1.6,1.5,0.2083,0.2333,0.12,False,0.0127
0.0909,0.0,0.55,0.65,3.0,1.0,1.0417,1.375,-0.3217,2,0.2,0.0909,0.0,0.55,0.65,3.0,1.0,1.0417,1.375,-0.3079,True,0.2
0.7778,0.62,0.3,0.75,0.9714,1.6667,0.2941,0.2143,-0.5246,0,0.06,0.7778,0.62,0.3,0.75,0.7143,1.6667,0.4,0.2143,-0.3345,False,0.0891
0.88,0.5,0.65,0.75,0.2576,2.6667,1.0294,0.0833,0.3574,0,-0.008,0.84,0.5,0.65,0.75,0.254,2.6667,1.0938,0.0873,0.5428,False,0.3807
0.3191,0.34,0.45,0.75,0.8,0.5,0.5833,0.5667,0.5696,0,-0.0064,0.2979,0.34,0.45,0.75,0.8571,0.5,0.5833,0.6071,0.273,False,0.6364
0.5345,0.54,0.75,0.65,1.0,1.1111,0.371,0.0806,-0.4303,0,0.0259,0.3793,0.54,0.75,0.65,0.7727,1.1111,0.6765,0.1136,0.0591,False,-0.892
0.2381,0.0,0.2,0.8,1.9,1.0,0.5263,0.65,-0.7655,0,0.1643,0.119,0.0,0.2,0.8,1.0,1.0,2.0,1.3,-0.6424,False,0.1576
0.6591,1.0,0.6,0.7,0.6207,0.9,0.75,0.2241,0.0,0,-0.0273,0.4091,1.0,0.6,0.7,0.6111,0.9,1.2273,0.3611,0.6582,False,0.0574
0.2727,0.9,0.8,0.75,1.7778,1.1,0.8438,0.7222,0.0,2,-0.0636,0.0606,0.9,0.8,0.75,8.0,1.1,0.8438,3.25,-0.7316,False,-0.0636
0.7727,0.4,0.25,0.65,0.7059,0.8889,0.3333,0.1618,0.0,0,0.0,0.7727,0.4,0.25,0.65,0.7059,0.8889,0.3333,0.1618,-0.6345,False,0.0
0.5254,0.44,0.5,0.7,1.2581,0.3333,0.1282,0.0806,-0.3109,0,0.0,0.5254,0.44,0.5,0.7,1.2581,0.3333,0.1282,0.0806,-0.3965,False,0.0
0.3519,0.26,0.5,0.95,2.0,2.0,0.1316,0.4474,-0.5475,1,-0.0324,0.1852,0.26,0.5,0.95,3.8,2.0,0.1316,0.85,-0.6572,False,-1.0827
0.4706,0.42,0.5,0.85,1.6667,1.125,0.2875,0.2292,0.5059,0,0.0059,0.4706,0.42,0.5,0.85,1.625,1.125,0.2949,0.2292,0.4908,False,0.0048
0.5161,0.6,0.65,0.6,0.4062,1.0,0.6538,0.0781,0.6839,1,-0.0032,0.4194,0.6,0.65,0.6,0.5,1.0,0.6538,0.0962,0.1552,False,-0.0269
0.2195,0.54,0.55,0.9,3.4444,1.2,0.1935,0.7222,-0.6659,2,-0.0146,0.1707,0.54,0.55,0.9,4.4286,1.2,0.1935,0.9286,-0.6427,False,0.174
0.4909,0.34,0.65,0.8,0.5926,1.5,0.8438,0.1296,0.1343,1,-0.0409,0.2727,0.34,0.65,0.8,1.0667,1.5,0.8438,0.2333,-0.112,False,-0.0409
0.8261,0.46,0.3,0.6,1.5789,2.0,0.0833,0.1184,0.0,0,-0.0196,0.7609,0.46,0.3,0.6,1.7143,2.0,0.0833,0.1286,-0.5978,False,-0.0728
0.3913,0.72,0.55,0.75,0.7778,0.8,0.8929,0.25,0.0,1,0.0196,0.3913,0.72,0.55,0.75,0.7778,0.8,0.8929,0.25,-0.3473,False,0.1904
0.1163,0.78,0.45,0.8,4.4,1.0,0.5682,1.3,-0.1692,0,0.0,0.093,0.78,0.45,0.8,5.25,1.0,0.5952,1.625,0.0302,False,0.19
0.8608,0.86,0.6,0.85,0.4412,1.8,0.5833,0.125,0.0,1,-0.0215,0.6456,0.86,0.6,0.85,0.5882,1.8,0.5833,0.1667,-0.4303,False,-0.0925
0.2692,0.92,0.65,0.85,2.7143,1.5,0.7632,1.5,0.0,2,0.2,0.2692,0.92,0.65,0.85,2.7143,1.5,0.7632,1.5,-0.4328,True,0.2
0.8358,0.9,0.75,0.45,0.1786,1.125,1.55,0.0804,0.0,0,0.5672,0.8209,0.9,0.75,0.45,0.0,1.125,1.0,0.0818,0.8383,True,0.5672
0.8,0.22,0.45,0.65,0.2917,1.2,1.4286,0.2708,0.1356,2,-0.3,0.8,0.22,0.45,0.65,0.2917,1.2,1.4286,0.2708,0.0185,True,-0.3
0.6122,0.66,0.4,0.65,0.7333,0.875,0.3636,0.1833,-0.4479,1,-0.0429,0.3673,0.66,0.4,0.65,1.2222,0.875,0.3636,0.3056,-0.5926,False,0.1063
0.375,0.82,0.65,0.75,1.0952,0.6667,0.5435,0.2619,-0.4358,0,0.0,0.375,0.82,0.65,0.75,1.0952,0.6667,0.5435,0.2619,-0.2896,False,0.0
0.6765,0.24,0.5,0.85,0.7826,1.8,0.2361,0.1848,0.7649,0,-0.075,0.4265,0.24,0.5,0.85,1.2414,1.8,0.2361,0.2931,0.4682,False,0.1219
0.1944,0.84,0.55,0.85,7.5714,1.1429,0.1321,1.5,0.0,2,0.2,0.1944,0.84,0.55,0.85,7.5714,1.1429,0.1321,1.5,-0.5309,True,0.2
0.4103,0.6,0.3,0.75,1.5,0.5,0.3333,0.4062,-0.6637,1,0.0205,0.4103,0.6,0.3,0.75,1.5,0.5,0.3333,0.4062,-0.6525,False,-0.9907
0.9464,0.62,0.6,0.55,0.3019,1.0,0.5938,0.0849,0.0,1,0.0473,0.9464,0.62,0.6,0.55,0.3019,1.0,0.5938,0.0849,-0.2435,False,-0.0062
0.7442,0.94,0.3,0.75,0.9688,2.0,0.3226,0.2031,0.0,1,-0.0535,0.4419,0.94,0.3,0.75,1.6316,2.0,0.3226,0.3421,-0.6977,False,0.0325
0.375,1.0,0.7,0.75,0.75,0.8,1.9444,0.7083,0.0,0,-0.0844,0.0938,1.0,0.7,0.75,3.0,0.8,1.9444,2.8333,-0.666,False,0.1056
0.62,0.8,0.7,0.8,0.5806,0.8,0.75,0.1774,0.0,0,-0.072,0.34,0.8,0.7,0.8,0.9412,0.8,0.8438,0.3235,0.5749,False,0.0905
0.8,0.7,0.1,0.95,1.75,2.1429,0.1587,0.2639,-0.4894,1,0.0,0.6667,0.7,0.1,0.95,2.1,2.1429,0.1587,0.3167,-0.5525,False,-1.0681
0.6909,0.62,0.35,0.65,0.9211,0.6667,0.1714,0.0658,0.0,1,0.0345,0.6909,0.62,0.35,0.65,0.9211,0.6667,0.1714,0.0658,-0.3689,False,0.03
0.1304,0.52,0.35,0.9,8.5,1.0,0.1176,1.5833,0.0,2,-1.0522,0.0,0.52,0.35,0.9,1.0,1.0,0.1176,1.0,-0.7621,True,-1.0522
0.8548,0.74,0.7,0.8,0.2264,2.6,1.4583,0.1604,0.313,0,-0.0774,0.5806,0.74,0.7,0.8,0.3056,2.6,1.5909,0.2361,0.497,False,-0.0774
0.2319,0.42,0.65,0.6,0.4375,1.4,1.3571,0.2812,0.499,0,0.6348,0.1449,0.42,0.65,0.6,0.0,1.4,1.0,0.45,0.5704,True,0.6348
0.3077,0.0,0.4,0.65,1.75,0.3333,0.25,0.2812,-0.4258,1,0.0096,0.2885,0.0,0.4,0.65,1.8667,0.3333,0.25,0.3,-0.451,False,0.0233
0.4242,0.14,0.25,0.6,1.7857,1.4,0.4,0.3929,-0.4648,1,0.0121,0.3939,0.14,0.25,0.6,1.9231,1.4,0.4,0.4231,-0.4969,False,0.0121
0.791,0.9,0.75,0.45,0.283,1.5,1.0333,0.0849,0.0,0,0.5672,0.791,0.9,0.75,0.45,0.0,1.5,1.0,0.0849,0.8289,True,0.5672
0.8491,0.44,0.4,0.75,1.0222,0.3333,0.1522,0.0778,0.0,0,0.0736,0.8491,0.44,0.4,0.75,0.7333,0.3333,0.2121,0.0778,0.6542,False,0.0309
0.4915,0.44,0.55,0.65,0.4828,1.0,0.8929,0.1897,-0.3251,1,-0.0263,0.322,0.44,0.55,0.65,0.7368,1.0,0.8929,0.2895,-0.4093,False,0.1179
0.8049,0.82,0.35,0.65,0.7273,1.0,0.4167,0.1667,0.0,0,0.0073,0.8049,0.82,0.35,0.65,0.697,1.0,0.4348,0.1667,0.5213,False,-0.0574
0.3421,0.66,0.55,0.95,2.0769,1.0,0.2593,0.5769,-0.4473,0,-0.0316,0.2105,0.66,0.55,0.95,3.25,1.0,0.2692,0.9375,-0.1911,False,-1.0866
0.55,0.86,0.3,0.7,2.4545,1.3333,0.1111,0.25,-0.5928,0,0.06,0.4,0.86,0.3,0.7,2.5,1.3333,0.15,0.3438,0.0226,False,-0.9512
0.4444,0.78,0.5,0.85,1.35,1.0,0.3333,0.475,-0.3727,1,0.0222,0.4444,0.78,0.5,0.85,1.35,1.0,0.3333,0.475,-0.2986,False,0.0222
0.3,0.38,0.55,0.75,1.0556,0.8571,0.5,0.4167,-0.5161,1,-0.04,0.1167,0.38,0.55,0.75,2.7143,0.8571,0.5,1.0714,-0.649,False,0.15
0.5857,0.12,0.6,0.65,0.1463,0.7778,1.5833,0.1098,0.7425,0,0.5386,0.5857,0.12,0.6,0.65,0.0,0.7778,1.0,0.1098,0.7588,True,0.5386
0.875,0.84,0.75,0.5,0.1429,0.8571,1.9375,0.0446,0.7715,0,-0.0328,0.7188,0.84,0.75,0.5,0.1087,0.8571,3.1,0.0543,0.7784,False,0.3193
0.1944,0.32,0.3,0.55,0.4286,1.0,2.6667,0.9286,-0.1329,1,0.0097,0.1944,0.32,0.3,0.55,0.4286,1.0,2.6667,0.9286,-0.2237,False,0.0097
0.7925,0.8,0.75,0.7,0.5,1.6667,0.4048,0.1071,0.7757,0,-0.0736,0.5283,0.8,0.75,0.7,0.7143,1.6667,0.425,0.1607,0.7506,False,-0.0736
0.1463,0.08,0.35,0.65,5.3333,2.0,0.3125,1.0833,-0.5971,2,-1.0951,0.0,0.08,0.35,0.65,1.0,2.0,0.3125,1.0,-0.579,True,-1.0951
0.3265,0.32,0.6,0.8,1.625,1.2222,0.4038,0.5312,-0.0669,1,-0.0143,0.2245,0.32,0.6,0.8,2.3636,1.2222,0.4038,0.7727,-0.2796,False,-0.0143
0.4468,0.32,0.3,0.6,0.9524,0.5,0.5,0.2143,-0.4296,1,-0.0543,0.1915,0.32,0.3,0.6,2.2222,0.5,0.5,0.5,-0.5371,False,-0.0543
0.383,0.4,0.7,0.6,1.5,1.2,0.463,0.3056,0.0,1,0.0191,0.383,0.4,0.7,0.6,1.5,1.2,0.463,0.3056,-0.4117,False,-0.0112
0.803,0.6,0.8,0.45,0.1887,0.75,1.75,0.066,-0.1906,0,-0.0273,0.6364,0.6,0.8,0.45,0.119,0.75,3.5,0.0833,-0.0286,False,0.4362
0.3286,0.26,0.8,0.65,0.5217,1.0,1.2083,0.1087,-0.3804,0,-0.0214,0.2571,0.26,0.8,0.65,0.6667,1.0,1.2083,0.1389,-0.3705,False,0.1017
0.4559,0.24,0.55,0.65,0.4516,0.7778,0.9643,0.1774,-0.2251,1,-0.0257,0.2941,0.24,0.55,0.65,0.7,0.7778,0.9643,0.275,-0.3953,False,-0.0257
0.3913,0.66,0.55,0.75,0.7778,0.8,0.8929,0.25,-0.3473,0,0.0587,0.3696,0.66,0.55,0.75,0.2353,0.8,3.125,0.2647,0.0523,False,0.1797
0.3333,0.86,0.75,0.85,1.25,3.5,0.9667,0.7083,0.0,0,0.05,0.3333,0.86,0.75,0.85,0.75,3.5,1.6111,0.7083,0.6674,False,-1.0109
0.4255,0.56,0.3,0.8,1.45,1.0,0.2414,0.225,-0.6225,0,0.0,0.4255,0.56,0.3,0.8,1.45,1.0,0.2414,0.225,-0.6574,False,-0.0774
0.254,0.26,0.5,0.75,2.3125,1.2222,0.2568,0.3438,-0.4557,1,0.0127,0.254,0.26,0.5,0.75,2.3125,1.2222,0.2568,0.3438,-0.4653,False,0.0127
0.7568,0.68,0.75,0.45,0.1607,1.0,1.8333,0.0446,0.7581,0,-0.0203,0.6892,0.68,0.75,0.45,0.1765,1.0,1.8333,0.049,0.2436,False,0.5048
0.4167,0.62,0.5,0.65,1.85,1.0,0.1892,0.175,-0.5265,1,-0.0229,0.2708,0.62,0.5,0.65,2.8462,1.0,0.1892,0.2692,-0.5961,False,0.1467
0.5,0.92,0.7,0.6,0.9545,0.5,0.5,0.2955,0.0,1,0.025,0.5,0.92,0.7,0.6,0.9545,0.5,0.5,0.2955,-0.3363,False,0.0323
0.4815,0.4,0.55,0.75,0.7692,0.9,0.425,0.25,-0.44,1,-0.0148,0.3519,0.4,0.55,0.75,1.0526,0.9,0.425,0.3421,-0.498,False,-0.0148
0.6406,0.54,0.8,0.6,0.3415,1.25,1.1071,0.0854,0.7079,0,0.0281,0.6406,0.54,0.8,0.6,0.1951,1.25,1.9375,0.0854,0.7409,False,0.0281
0.2439,0.58,0.3,0.7,1.7,0.75,0.5294,0.65,-0.3126,0,0.1366,0.2439,0.58,0.3,0.7,1.2,0.75,0.75,0.65,-0.0984,False,0.1036
0.8113,0.44,0.45,0.65,1.186,2.0,0.1176,0.0581,0.6463,0,0.0623,0.7925,0.44,0.45,0.65,0.9286,2.0,0.1538,0.0595,0.7139,False,0.0457
0.8,0.5,0.35,0.7,0.625,1.0,0.2333,0.0729,0.0,0,0.0,0.8,0.5,0.35,0.7,0.625,1.0,0.2333,0.0729,-0.4599,False,-0.035
0.8333,0.96,0.8,0.4,0.0923,1.2,2.75,0.0385,0.0,2,-0.3,0.8333,0.96,0.8,0.4,0.0923,1.2,2.75,0.0385,-0.1982,True,-0.3
0.3273,0.98,0.45,0.85,2.8333,1.25,0.1373,0.4722,0.0,1,0.0164,0.3273,0.98,0.45,0.85,2.8333,1.25,0.1373,0.4722,-0.4413,False,0.1606
0.4615,0.7,0.6,0.8,1.5,1.7143,0.2639,0.3125,-0.2738,1,0.0231,0.4615,0.7,0.6,0.8,1.5,1.7143,0.2639,0.3125,-0.2005,False,0.1433
0.3529,0.64,0.65,0.7,1.4444,2.0,0.3654,0.3611,-0.2124,1,0.0176,0.3529,0.64,0.65,0.7,1.4444,2.0,0.3654,0.3611,-0.3447,False,0.1702
0.2308,0.44,0.75,0.8,1.7778,4.0,1.0938,1.1667,0.5755,2,0.2,0.2308,0.44,0.75,0.8,1.7778,4.0,1.0938,1.1667,0.0328,True,0.2
0.4286,0.54,0.3,0.75,1.7619,1.1429,0.1622,0.1667,0.6207,0,-0.0245,0.3469,0.54,0.3,0.75,2.1765,1.1429,0.1622,0.2059,-0.0396,False,-0.0303
0.7778,0.8,0.55,0.6,0.3673,0.7778,0.75,0.0918,0.0,0,-0.019,0.7143,0.8,0.55,0.6,0.4,0.7778,0.75,0.1,-0.2685,False,-0.0331
0.8857,0.52,0.3,0.8,1.0968,1.6667,0.2941,0.1774,-0.3742,1,-0.0071,0.7143,0.52,0.3,0.8,1.36,1.6667,0.2941,0.22,-0.4689,False,0.1864
0.875,0.54,0.6,0.6,0.4286,1.0,0.5208,0.0625,-0.2672,0,0.0,0.875,0.54,0.6,0.6,0.4286,1.0,0.5208,0.0625,-0.1916,False,-0.0074
0.4902,0.08,0.7,0.7,0.76,1.5,0.6579,0.22,-0.1436,0,0.0706,0.4902,0.08,0.7,0.7,0.28,1.5,1.7857,0.22,0.0212,False,0.6239
0.2973,1.0,0.7,0.75,1.3636,2.0,0.9667,1.0455,0.0,2,-0.0486,0.1351,1.0,0.7,0.75,3.0,2.0,0.9667,2.3,-0.6671,False,0.1414
0.4643,0.74,0.7,0.7,0.9615,0.8889,0.46,0.25,0.0,0,-0.0214,0.1786,0.74,0.7,0.7,1.3,0.8889,0.8846,0.65,0.5814,False,0.1245
0.3171,0.6,0.25,0.8,3.0769,2.0,0.2,0.5,-0.708,1,-0.0427,0.122,0.6,0.25,0.8,8.0,2.0,0.2,1.3,-0.7736,False,0.1473
0.2778,0.16,0.6,0.85,1.6667,1.2857,0.5,0.3667,-0.5051,1,-0.0194,0.1667,0.16,0.6,0.85,2.7778,1.2857,0.5,0.6111,-0.5738,False,-1.0433
0.6,0.28,0.25,0.65,0.8889,1.0,0.625,0.3056,-0.1865,0,0.0,0.6,0.28,0.25,0.65,0.8889,1.0,0.625,0.3056,-0.4226,False,-0.0166
0.0238,0.0,0.5,0.7,20.0,1.0,0.475,6.5,-0.406,2,0.2,0.0238,0.0,0.5,0.7,20.0,1.0,0.475,6.5,-0.4544,True,0.2
0.6531,0.24,0.6,0.6,0.2812,3.0,1.3889,0.2031,0.1686,0,0.5,0.4286,0.24,0.6,0.6,0.0,3.0,1.0,0.3095,0.332,True,0.5
0.44,0.38,0.25,0.7,1.4091,1.5,0.3226,0.2955,-0.2287,1,0.022,0.44,0.38,0.25,0.7,1.4091,1.5,0.3226,0.2955,-0.4755,False,-0.0128
0.64,0.72,0.5,0.9,1.1875,1.5556,0.3553,0.2344,0.0,1,-0.04,0.4,0.72,0.5,0.9,1.9,1.5556,0.3553,0.375,-0.5236,False,-1.0392
0.66,0.9,0.55,0.6,0.7273,1.0,0.4792,0.1061,0.0,1,-0.021,0.48,0.9,0.55,0.6,1.0,1.0,0.4792,0.1458,-0.5147,False,-0.0606
0.2857,0.3,0.5,0.85,3.0714,1.6667,0.186,0.6786,-0.4499,1,0.002,0.2449,0.3,0.5,0.85,3.5833,1.6667,0.186,0.7917,-0.414,False,0.002
0.3696,0.4,0.55,0.85,2.6471,1.8333,0.2778,0.3824,-0.4437,1,-0.0337,0.1957,0.4,0.55,0.85,5.0,1.8333,0.2778,0.7222,-0.5941,False,-0.0647
0.2708,0.4,0.2,0.85,7.1538,2.75,0.0538,0.5,-0.5371,1,-0.0615,0.0208,0.4,0.2,0.85,93.0,2.75,0.0538,6.5,-0.5691,False,-0.0615
0.2222,0.0,0.2,0.65,1.0,3.0,0.8,0.65,-0.5286,0,0.0,0.2222,0.0,0.2,0.65,1.0,3.0,0.8,0.65,-0.56,False,0.0
0.8889,0.52,0.75,0.65,0.125,0.7143,2.0625,0.0547,0.0,0,-0.0125,0.8333,0.52,0.75,0.65,0.1167,0.7143,2.3571,0.0583,0.7738,False,0.4784
0.451,0.44,0.6,0.8,1.6957,3.0,0.2179,0.3261,0.1907,0,0.0118,0.3529,0.44,0.6,0.8,1.7778,3.0,0.2656,0.4167,0.3314,False,-0.9605
0.9167,0.22,0.75,0.55,0.0606,1.5,3.125,0.0682,0.352,0,-0.0042,0.9028,0.22,0.75,0.55,0.0615,1.5,3.125,0.0692,0.0055,False,0.4428
0.6933,0.2,0.65,0.75,0.2115,2.6667,1.5909,0.1058,0.4554,0,0.024,0.6933,0.2,0.65,0.75,0.0962,2.6667,3.5,0.1058,0.5308,False,0.48
0.325,0.44,0.6,0.95,0.3462,3.0,1.8333,0.2885,0.5529,0,0.4662,0.1,0.44,0.6,0.95,0.0,3.0,1.0,0.9375,0.5912,True,0.4662
0.6102,0.38,0.3,0.6,0.1667,0.5,1.1667,0.0694,0.528,0,-0.0102,0.5763,0.38,0.3,0.6,0.1765,0.5,1.1667,0.0735,0.3479,False,0.4877
0.54,0.76,0.4,0.8,2.4815,1.3333,0.0746,0.0926,-0.4859,1,-0.057,0.26,0.76,0.4,0.8,5.1538,1.3333,0.0746,0.1923,-0.6714,False,-0.0447
0.2222,0.16,0.65,0.75,1.5833,1.25,0.5,0.4583,0.337,0,-0.0611,0.0185,0.16,0.65,0.75,19.0,1.25,0.5,5.5,0.0486,False,0.1289
0.3478,0.76,0.55,0.9,2.5625,2.1667,0.2805,0.5312,-0.4732,2,0.0,0.3478,0.76,0.55,0.9,2.5625,2.1667,0.2805,0.5312,-0.4234,True,0.0
0.2308,0.18,0.55,0.85,3.8889,7.0,0.4714,1.3889,-0.0718,2,-0.0462,0.0769,0.18,0.55,0.85,11.6667,7.0,0.4714,4.1667,-0.2871,False,-0.0462
0.119,0.52,0.55,0.9,7.0,0.9,0.2286,1.1,-0.4981,2,-1.0357,0.0,0.52,0.55,0.9,1.0,0.9,0.2286,1.0,-0.5818,True,-1.0357
0.7255,0.32,0.7,0.55,0.4865,1.0,0.5833,0.1216,0.1403,0,0.0176,0.6863,0.32,0.7,0.55,0.3714,1.0,0.8077,0.1286,0.3128,False,0.0176
0.8143,0.34,0.8,0.6,0.1228,0.8,1.7857,0.0439,0.7919,0,0.5429,0.7571,0.34,0.8,0.6,0.0,0.8,1.0,0.0472,0.82,True,0.5429
0.2273,0.74,0.65,0.8,1.4,1.0,0.8214,0.65,-0.0755,1,-0.0364,0.0682,0.74,0.65,0.8,4.6667,1.0,0.8214,2.1667,-0.2979,False,0.1536
0.5111,0.48,0.25,0.75,3.3913,1.75,0.0641,0.1522,-0.1373,0,-0.0133,0.1556,0.48,0.25,0.75,9.1429,1.75,0.0781,0.5,0.1164,False,-1.006
1.0,0.6,0.35,0.75,0.9322,1.4,0.1273,0.0932,-0.2948,1,0.0347,0.9492,0.6,0.35,0.75,0.9821,1.4,0.1273,0.0982,-0.273,False,0.0347
0.4,0.98,0.8,0.75,1.0833,1.0,1.0385,0.625,0.0,0,-0.88,0.0,0.98,0.8,0.75,1.0,1.0,6.75,1.0,0.6542,True,-0.88
0.7442,0.18,0.35,0.6,1.5938,1.1429,0.1373,0.1406,-0.1628,1,-0.0326,0.5116,0.18,0.35,0.6,2.3182,1.1429,0.1373,0.2045,-0.4088,False,-0.0326
